"Date","Close","High","Low","Open","Volume","Stationary_Close","SMA_20","EMA_20","RSI_14","Volatility","Momentum"
2020-03-24,59.70842,59.904319,56.665921,57.164136,287531200,0.0939544949200828,64.7256446,63.9139090923528,42.6593987071184,5.80017102324464,-9.301658
2020-03-25,59.379501,62.458276,59.084442,60.644386,303602000,-0.00543274351857281,64.1557204,63.4820607026049,42.3116260972964,5.73379569917779,-7.23379600000001
2020-03-26,62.50423,62.562273,59.582658,59.621355,252087200,0.0504568579346412,63.9733643,63.3889339690235,46.75268410278,5.72497597968996,2.469306
2020-03-27,59.916424,61.882678,59.749545,61.128101,204216800,-0.0416036914835365,63.66355195,63.0582187338784,43.7488960369365,5.7705883444884,-7.311168
2020-03-30,61.626301,61.798017,60.317881,60.641965,167976400,0.0276825072706286,63.1314774,62.9218456163662,46.2081157643441,5.41513223364549,3.047325
2020-03-31,61.500538,63.483723,60.946698,61.817367,197002000,-0.00201016893503336,62.7078734,62.7864829862361,46.0486542339451,5.17798699298363,0.345847999999997
2020-04-01,58.26458,60.153444,57.834083,59.616532,176218400,-0.0531633390124204,61.9601878,62.3558255589755,42.0295685004812,4.63120263256098,-1.393055
2020-04-02,59.236805,59.290013,57.294734,58.126705,165934000,0.0162717185435888,61.3798638,62.0587759819302,43.6216713388322,4.16302393740114,0.0362659999999977
2020-04-03,58.385498,59.423042,57.795379,58.721672,129880000,-0.0142334890893849,60.8040139,61.7089399836511,42.5204699688734,3.69197923345685,2.94334
2020-04-06,63.478897,63.633679,60.313055,60.680668,201820400,0.0822879368255673,60.7592713,61.8775073185415,50.5618857223514,3.65164314460054,9.21455400000001
2020-04-07,62.743668,65.711197,62.639673,65.493524,202887200,-0.0114681383574222,60.4459508,61.9599988120137,49.4856723194807,3.13934354353577,3.035248
2020-04-08,64.349556,64.663961,63.178993,63.544185,168895200,0.0248807922467575,60.33276375,62.1875756870601,51.8941907072369,2.93974424275591,4.97005500000001
2020-04-09,64.813919,65.316975,64.018231,64.985639,161834800,0.0070807050533217,60.5717135,62.4377036216258,52.5980065426231,3.1039018927874,2.309689
2020-04-13,66.08606,66.194896,64.291514,64.89131,131022800,0.0191449218519564,60.5146369,62.7851661338519,54.5594137175622,2.98321688072037,6.169636
2020-04-14,69.423615,69.71384,67.246946,67.718561,194994800,0.0485523744901011,61.05686885,63.4173993591993,59.315777262124,3.54545575798951,7.797314
2020-04-15,68.789986,69.249503,67.870951,68.299026,131154400,-0.00903811483013772,61.43863365,63.9290742773708,58.0729905393778,3.94509367998447,7.289448
2020-04-16,69.336571,69.70177,68.286934,69.503449,157125200,0.00780134449658298,61.92258045,64.4440739652403,58.8734801263402,4.29340305966352,11.071991
2020-04-17,68.395729,69.399421,66.959128,68.852833,215250000,-0.0134665530915763,62.38233995,64.8204220637888,56.8610520762942,4.47506220691769,9.15892400000001
2020-04-20,66.976074,68.124871,66.956729,67.222768,130015200,-0.0206695335120815,62.95903575,65.0257222481899,53.8688614808135,4.2721999723312,8.590576
2020-04-21,64.905846,67.053493,64.1948,66.818897,180991600,-0.0309286425792932,63.4911109,65.014305462648,49.7569115020916,3.76488252627105,1.42694899999999
2020-04-22,66.77533,67.21066,65.832108,66.173113,116862400,0.0279711166840189,63.8444564,65.1820220852529,53.2288820662354,3.72256810124873,4.031662
2020-04-23,66.516563,68.141809,66.477866,66.719718,124814400,-0.00382531886882731,64.2013095,65.3091212199908,52.6861716333581,3.612479804048,2.167007
2020-04-24,68.436867,68.446543,66.99301,67.041383,126161200,0.0280450056906272,64.49794135,65.6070017704678,56.2509704746251,3.70810105875058,3.62294800000001
2020-04-27,68.485222,68.816558,67.706458,68.153878,117087600,0.000696145620914024,64.92638125,65.8811179828042,56.340174615883,3.64538025286447,2.39916199999999
2020-04-28,67.37513,69.128557,67.283232,68.947168,112004800,-0.0161049348475544,65.2138227,66.0234048415848,53.6363526064455,3.59781026687458,-2.048485
2020-04-29,69.588074,70.057267,68.659363,68.862518,137280800,0.0318520446972199,65.6181995,66.3628971423862,57.9669422160088,3.61295705436381,0.798088000000007
2020-04-30,71.056129,71.232684,69.73804,70.127418,183064000,0.0205841780368052,66.25777695,66.8098716050161,60.596375709832,3.3664746988511,1.71955799999999
2020-05-01,69.91217,72.313759,69.133407,69.230146,240616800,-0.0160033157346353,66.7915452,67.1053285950146,57.5739869387164,3.02352405584441,1.516441
2020-05-04,70.901344,71.029526,69.247077,69.936357,133568000,0.0138528881615114,67.4173375,67.4668538716799,59.4570544565642,2.42886970899499,3.92527
2020-05-05,71.965477,72.797448,71.215734,71.360847,147751200,0.0146914542983296,67.8416665,67.8952941696151,61.439860219095,2.44585482351796,7.05963100000001
2020-05-06,72.70797,73.3392,72.282308,72.666852,142333600,0.0101245229818048,68.3398816,68.3536442486994,62.8066790930953,2.36630809342923,5.93264000000001
2020-05-07,73.460121,73.805975,73.032046,73.334361,115215200,0.0101527590157442,68.79540985,68.8399753678709,64.1913840901304,2.43367708855594,6.943558
2020-05-08,75.208595,75.261947,73.792357,74.119743,133838400,0.0232105581304571,69.31514365,69.4465105709308,67.2443203823231,2.63984757512705,6.771728
2020-05-11,76.392029,76.886737,74.507747,74.716307,145946400,0.0154095391890072,69.8304421,70.1079885165564,69.1607944022025,2.96250058285651,7.906807
2020-05-12,75.519005,77.52696,75.397751,77.075894,162301200,-0.0113446494452134,70.1352116,70.6233234197415,66.0888635925191,3.2207251143381,8.14387500000001
2020-05-13,74.607162,76.619972,73.530432,75.698442,200622400,-0.0119881272029732,70.4260704,71.0027366178614,62.9441203390112,3.35280767350567,5.019088
2020-05-14,75.065514,75.12614,73.123033,73.845705,158929200,0.00604398112271554,70.71251755,71.3896677971127,63.8746552178346,3.49647533197413,4.00938499999999
2020-05-15,74.621735,74.667811,72.802934,72.836889,166348400,-0.00585125340553638,71.02381785,71.6974837211972,62.2448662751575,3.55600137310776,4.709565
2020-05-18,76.379906,76.753368,75.254678,75.945824,135178400,0.022983392622165,71.49400945,72.1434287001308,65.9515012134962,3.61385940895739,5.47856200000001
2020-05-19,75.938538,77.243217,75.907011,76.396871,101729600,-0.005720239163435,72.04564405,72.5048676810707,64.2462973060392,3.39041635757083,3.97306099999999
2020-05-20,77.415436,77.485757,76.758237,76.797039,111504800,0.019013900407602,72.57764935,72.9725408543021,67.2936200569772,3.35450522739736,4.707466
2020-05-21,76.838257,77.817986,76.600598,77.277193,102688800,-0.00738775019090188,73.09373405,73.3407042967495,64.9633277805724,3.16136664772564,3.378136
2020-05-22,77.33297,77.415421,76.474494,76.576343,81803200,0.00633554162670791,73.5385392,73.7209200780114,66.0485588103375,3.09684237175763,2.124375
2020-05-26,76.809166,78.630387,76.753387,78.450934,125522000,-0.00670934801267986,73.9547364,74.0150387372484,63.795414605774,2.93719167331529,0.417137000000011
2020-05-27,77.143806,77.289312,75.926425,76.666075,112945200,0.00429155673418524,74.4431702,74.3130165717962,64.625662311459,2.57541408612423,1.62480099999999
2020-05-28,77.177757,78.436368,76.542391,76.818845,133560800,0.000434373862213455,74.82265435,74.5858489935299,64.7140730541332,2.37362966603992,2.570595
2020-05-29,77.10257,77.881014,76.746084,77.420253,153532400,-0.000962206916817365,75.1249764,74.8255367084318,64.3306225219549,2.25051535336837,2.03705600000001
2020-06-01,78.050781,78.172035,76.925547,77.056502,80791200,0.0120674805952508,75.53190695,75.1327028314383,66.9872985121459,1.97759423625649,3.429046
2020-06-02,78.412125,78.436377,77.342669,77.784033,87642800,0.00456062097343146,75.907446,75.4450287522537,67.9664473423747,1.75228649908083,2.032219
2020-06-03,78.843773,79.105684,78.159902,78.732222,104491200,0.00542082349765494,76.2513608,75.7687186806105,69.1437923892323,1.60684392166339,2.905235
2020-06-04,78.164772,78.965041,77.79131,78.666763,87560400,-0.00854048601204127,76.5242009,75.9969142348381,65.0910825274224,1.42669456102201,0.749336
2020-06-05,80.390968,80.451595,78.385441,78.41454,137250400,0.0277329067325987,76.87074325,76.4153955458059,71.0768012708917,1.48386338220155,3.552711
2020-06-08,80.866287,80.900242,79.3773,80.087843,95654400,0.00582296135075744,77.15362785,76.8392899700149,72.1738830229363,1.67703245611778,3.533317
2020-06-09,83.419884,83.812743,80.514658,80.546185,147712400,0.0307156962994641,77.5050206,77.4660132109658,77.1815049824653,2.172225578969,6.61071799999999
2020-06-10,85.566055,86.034091,83.929135,84.368072,166651600,0.0251047978589858,78.0073731,78.2374457623024,80.3776507375136,2.76863611018733,8.42224900000001
2020-06-11,81.458,85.134403,81.356152,84.710016,201662400,-0.0486186913296542,78.349915,78.5441652135117,62.3695214023032,2.74954794098153,4.280243
2020-06-12,82.161263,84.343823,81.050585,83.596905,200146000,0.00849257766390021,78.70470245,78.8886507169868,63.8621831652622,2.76121507073391,5.05869300000001
2020-06-15,83.177383,83.829727,80.652887,80.81537,138808800,0.0121446242500562,79.13248485,79.2971014106071,65.9629848080828,2.75810916485329,5.12660200000001
2020-06-16,85.381744,85.653358,83.596899,85.231391,165428800,0.0258500824727808,79.58257675,79.8765911810255,70.032940397317,3.0084184721613,6.96961899999999
2020-06-17,85.262947,86.186897,85.141694,86.126271,114406400,-0.00137620239651071,80.0487971999999,80.3895774494992,69.5502768472178,3.13386771271208,6.419174
2020-06-18,85.29689,85.714002,84.688196,85.219286,96820400,0.000393405569081295,80.4428698999999,80.8569405495469,69.6147137870891,3.27754265253748,7.13211800000001
2020-06-19,84.809448,86.468193,83.701191,86.002585,264476000,-0.00566444337842587,80.8414294499999,81.2333698305425,67.4086178844659,3.30071927401697,4.41848
2020-06-22,87.028381,87.171459,85.156229,85.202306,135445200,0.0255301568645807,81.3261999999999,81.7852756562051,71.7910586899762,3.46614634214609,6.162094
2020-06-23,88.885994,90.30466,87.852913,88.272452,212155600,0.0208828601658473,81.9300414,82.4615345460903,74.8410683311621,3.6829881980782,5.46611
2020-06-24,87.316948,89.434034,86.943486,88.514931,192623200,-0.0176101082397926,82.4386984999999,82.9239548750341,68.1394714106786,3.68967058707774,1.75089299999999
2020-06-25,88.476151,88.514952,86.713129,87.472177,137522400,0.0130400947255351,83.0036181999999,83.4527354583642,70.2583764808653,3.7066821144647,7.018151
2020-06-26,85.757652,88.592556,85.609719,88.371874,205256800,-0.0308534980681099,83.4363722999999,83.6722513194723,60.1546398150497,3.47976983319027,3.59638899999999
2020-06-29,87.734077,87.828659,85.187757,85.665496,130646000,0.0225253757446744,83.9205371,84.059091860475,64.1870094965808,3.36267848060242,4.55669399999999
2020-06-30,88.466446,88.752609,87.302417,87.321814,140223200,0.00821965178403072,84.42325315,84.4788398737631,65.577165409874,3.24534273625377,3.08470200000001
2020-07-01,88.299103,89.087249,88.250606,88.544037,110737200,-0.00187220691924583,84.8960196499999,84.8426744572142,64.9567119116346,3.07394988559981,3.03615600000001
2020-07-02,88.299103,89.841449,88.185132,89.206083,114041600,0,85.4027361999999,85.1718581279557,64.9567119116346,2.72097349263613,3.002213
2020-07-06,90.661133,91.129169,89.695953,89.727481,118655600,0.0261069968643861,85.91624445,85.6946462110076,69.656417730254,2.6943346035739,5.851685
2020-07-07,90.379822,91.817885,90.268271,91.03944,112424400,-0.003073751680156,86.3919212,86.1408534290068,68.4785237485477,2.5937721672107,3.35144100000001
2020-07-08,92.484787,92.516314,91.269826,91.357132,117092000,0.0227740289508489,86.84516635,86.7450375786252,72.2587204862373,2.82849050565656,3.598793
2020-07-09,92.882484,93.430544,91.834854,93.377193,125642800,0.0042451127682881,87.2109878,87.3295562854228,72.919500122031,3.11315869518655,5.56553600000001
2020-07-10,93.044975,93.103182,91.866396,92.47751,90257200,0.00172929535000677,87.79033655,87.8738818772873,73.2003799041167,3.06395876283901,4.56882399999999
2020-07-13,92.61573,96.959026,92.402323,94.349652,191649200,-0.00457470037319574,88.3130599,88.3254864604028,71.1023654824802,2.94244958469058,6.85807800000001
2020-07-14,94.148384,94.339959,91.063698,91.997343,170989200,0.0162391849686525,88.86160995,88.8800481308406,73.9710057058067,2.95723794135692,6.41430699999999
2020-07-15,94.795868,96.272733,93.597884,96.022951,153198000,0.00678194263461407,89.33231615,89.443459546951,75.0957575817276,3.11899556735032,6.32942199999999
2020-07-16,93.629417,94.485466,93.030426,93.668219,110577600,-0.0122511628583961,89.75063965,89.8421221615271,69.2871235853745,3.10551252704405,5.330314
2020-07-17,93.440254,94.235676,92.967363,94.080475,92186800,-0.00200098791219361,90.15780785,90.1848013842388,68.3636211504937,3.02360539668115,5.14115099999999
2020-07-20,95.409401,95.547632,93.183191,93.527554,90318000,0.0206363158565228,90.6878055,90.6823823000256,72.476251877134,2.96521881370519,4.748268
2020-07-21,94.09259,96.27515,93.842809,96.199974,103433200,-0.0137526690740408,91.04101595,91.0071639857374,66.2719530288933,2.92686240331042,3.712768
2020-07-22,94.356934,95.038377,93.707017,93.794316,89001600,0.00277600242001252,91.31456295,91.3261897013815,66.8848041791621,2.97019032453693,1.872147
2020-07-23,90.062149,94.167786,89.252177,94.090182,197004400,-0.0460848215020642,91.451823,91.2058048726785,50.750202602242,2.83613329898532,-2.820335
2020-07-24,89.839043,90.183405,86.473048,88.260329,185438800,-0.00245304727719731,91.5199676,91.0756370752806,50.0744288861961,2.77662187264429,-3.20593199999999
2020-07-27,91.968224,92.060377,90.678094,90.901196,121214000,0.0231685751736128,91.8304962,91.1606453538253,56.0843509110619,2.4230368499388,-0.647505999999993
2020-07-28,90.457413,91.716023,90.452558,91.53899,103625600,-0.0163843251083362,91.966663,91.0936708439371,51.3598913939423,2.25113916437894,-3.69097099999999
2020-07-29,92.191345,92.375653,90.903635,90.94001,90329200,0.0187814203319396,92.15290795,91.1982112397527,55.9465552635388,2.09498326254636,-2.604523
2020-07-30,93.306885,93.411161,90.956994,91.364404,158130000,0.0118993460666132,92.40329705,91.3990373121572,58.6482369454418,1.90036144689351,-0.32253200000001
2020-07-31,103.075073,103.225426,97.802971,99.801232,374336800,0.0985582958589513,93.14209555,92.5110407109993,73.8001319940474,2.85382501955794,9.63481900000001
2020-08-03,105.672295,108.291364,104.658618,104.956897,308151200,0.0246489768605658,93.89265365,93.764493500428,76.2879664084918,3.93584072110066,10.262894
2020-08-04,106.377991,107.469271,105.138778,105.86145,173071600,0.00659376420395219,94.6925620999999,94.9657789765777,76.9290018169091,4.72993041803746,12.285401
2020-08-05,106.763565,107.083676,105.633483,106.099099,121776800,0.00358437876886786,95.4065009999999,96.0893776454751,77.2902456341173,5.40814813373014,12.406631
2020-08-06,110.488457,110.983172,106.506501,107.095791,202428800,0.0339814465460222,96.2867996499999,97.4607185363822,80.4714694870338,6.33000157643956,20.426308
2020-08-07,107.976425,110.4666,107.179569,110.009865,198045600,-0.022789486444819,97.0333721499999,98.4622143900601,73.0405587301312,6.79124817224619,18.137382
2020-08-10,109.545845,110.563781,106.895326,109.421941,212403600,0.0142987473612433,97.8798779,99.5177982576734,74.6175604699304,7.25118849773709,17.577621
2020-08-11,106.287964,109.307755,106.028012,108.809723,187902400,-0.029913849930737,98.4868568999999,100.162575947419,65.988381450742,7.42831833691014,15.830551
2020-08-12,109.820374,110.077894,107.18443,107.378783,165598000,0.0323941664124598,99.2380822,101.082366238141,70.0347620967274,7.78648212827138,17.629029
2020-08-13,111.763931,112.767291,110.71198,111.2003,210082000,0.0173858890157321,100.1448079,102.099658120223,72.0080202680418,8.14653141455359,18.457046
2020-08-14,111.664337,111.754225,109.854402,111.589025,165565200,-0.000883598204993952,101.05601205,103.010579918297,71.7472895171409,8.37319078747623,8.589264
2020-08-17,111.372787,112.811019,110.745995,112.786723,119561600,-0.00259112948067219,101.85418135,103.806980592745,70.9375374848776,8.56524894312316,5.700492
2020-08-18,112.30085,112.726002,110.789738,111.125002,105633600,0.00822487060668919,102.76459435,104.615920536293,72.0200731625735,8.66395998157064,5.922859
2020-08-19,112.44175,113.855685,112.347005,112.708989,145538000,0.00124281910974133,103.66883515,105.361237628074,72.1894436368195,8.68400043973357,5.678185
2020-08-20,114.936768,115.050952,112.466025,112.483033,126907200,0.0217554497131003,104.9125661,106.273192901591,75.0675299158113,8.40962004998259,4.448311
2020-08-21,120.859756,121.343213,115.884262,115.896406,338054800,0.0498259034854334,106.46360175,107.662389387154,80.2838867165444,8.34360774430381,12.883331
2020-08-24,122.305283,125.150162,120.439475,125.065123,345937600,0.0117924134471075,107.9804547,109.056950683615,81.3115375838319,8.32727302586367,12.759438
2020-08-25,121.30191,121.646894,119.579439,121.178014,211495600,-0.00817059606213189,109.52267955,110.223137285176,78.2622559599297,7.74719329831971,15.013946
2020-08-26,122.951485,123.40822,121.552125,122.618653,163022400,0.0133975791411851,111.06068655,111.435360877064,79.6156859738775,7.15618769398024,13.131111
2020-08-27,121.481682,123.886825,120.337411,123.553993,155552400,-0.0119287549373084,112.4694264,112.392153364963,75.1272935260681,6.18452287786803,9.71775100000001
2020-08-28,121.284904,122.873752,121.061393,122.455889,187630000,-0.00160788321322602,113.37991795,113.239081996871,74.5215674657597,6.0680223673831,9.62056699999999
2020-08-31,125.397934,127.302621,122.443742,123.97915,225702700,0.0330815357462164,114.3661999,114.397067901931,78.4353061927277,6.34601918367125,14.025147
2020-09-01,130.392899,130.99541,126.845922,129.012978,151948100,0.038756926851879,115.5669453,115.920480387461,82.0428512177158,6.99388846896618,18.092049
2020-09-02,127.69133,134.085616,123.415523,133.706624,200119000,-0.0207753171288205,116.61333355,117.041513683893,74.7584012098868,7.17076548311497,15.24958
2020-09-03,117.468246,125.20358,117.098974,123.32806,257599600,-0.0827717879444361,116.962323,117.082154856856,54.8954787356302,7.02536219138625,2.53147799999999
2020-09-04,117.545967,120.20863,107.760188,116.681087,332607200,0.00065583411055492,117.4408001,117.126327441917,54.9933827835176,6.69946594584371,-3.313789
2020-09-08,109.635773,115.631629,109.499725,110.733877,231366600,-0.0690573108941255,117.4452965,116.412941304592,44.4243530251705,6.69391618081331,-12.66951
2020-09-09,114.008728,115.77736,112.006872,113.950424,176940500,0.0387645394979748,117.8313347,116.183968608916,50.1303738808056,6.222646194522,-7.293182
2020-09-10,110.286835,117.098985,109.324779,116.962937,182274400,-0.0328970537674298,117.85465775,115.622336836639,45.818525373963,6.19183797504472,-12.66465
2020-09-11,108.83886,111.977698,106.895308,111.336322,180860300,-0.0130965846949112,117.7084042,114.976291423625,44.2248113201136,6.37510845060652,-12.642822
2020-09-14,112.10405,112.657962,109.616306,111.482114,140150100,0.0292938088263615,117.73038985,114.702744621375,48.5691629058242,6.35389030307924,-9.180854
2020-09-15,112.278976,115.47612,110.403449,114.990232,184642000,0.0015453988570151,117.7756993,114.471909514578,48.7992492464974,6.30924241731371,-13.118958
2020-09-16,108.96521,112.725985,108.877754,111.977721,154679000,-0.0296895473161536,117.6089173,113.947461941761,44.7179254845844,6.50270664240104,-21.427689
2020-09-17,107.225723,109.033227,105.641732,106.623227,178011000,-0.0159449692079665,117.34811595,113.30729632826,42.6991360284225,6.81781504954997,-20.465607
2020-09-18,103.824509,107.750483,103.095677,107.284035,287104900,-0.0319314647836917,116.792503,112.404173725568,38.9924378665379,7.44830842662842,-13.643737
2020-09-21,106.973083,107.079979,100.190085,101.589445,195713800,0.0295943555306923,116.09816935,111.8869269898,43.8516902084158,7.69246092908827,-10.572884
2020-09-22,108.654266,109.674634,106.079066,109.499714,183055400,0.0154504151364385,115.4156185,111.579054514581,46.3106947681923,7.71830043921196,-0.981506999999993
2020-09-23,104.096626,108.945785,103.756499,108.469617,150718700,-0.0424522051075256,114.5553543,110.866442275097,41.0607017517944,7.98202304340956,-9.912102
2020-09-24,105.165581,107.138284,102.036461,102.201662,167743300,0.0101197856238437,113.6660591,110.32350310604,42.7013882988437,7.98813942596328,-5.12125399999999
2020-09-25,109.110962,109.26645,104.631076,105.369627,149981400,0.0364886425729951,113.0475231,110.208023000703,48.4096436590027,7.82845777274525,0.272102000000004
2020-09-28,111.715324,112.065164,109.596853,111.763916,137672400,0.023376780603301,112.5690441,110.351575476827,51.8216387813244,7.58721826208911,-0.388726000000005
2020-09-29,110.869896,112.055464,110.364576,111.316919,99382200,-0.00752883020054362,111.8426422,110.400939336176,50.6505653398037,6.96421390874327,-1.40908
2020-09-30,112.541351,113.950431,110.413167,110.578367,142675200,0.0148305433541278,110.9500648,110.604788066064,52.915987777622,5.43839909836751,3.57614100000001
2020-10-01,113.49369,114.397442,112.560787,114.319698,116120400,0.00835261574337487,110.2401828,110.879921583582,54.2058940798177,3.82559888598285,6.267967
2020-10-02,109.830086,112.113765,109.05267,109.703758,144712000,-0.0325214405549747,109.8582748,110.779937242288,48.6807500933677,3.42648459753024,6.00557699999999
2020-10-05,113.211876,113.357644,110.34514,110.69498,106243800,0.0300570130593112,109.64157025,111.011550457309,53.4022978195999,3.02865220720558,6.238793
2020-10-06,109.966148,112.842604,109.081829,112.434452,161498200,-0.028830102984112,109.658089,110.911988318517,48.7650244345393,3.02951975851715,1.311882
2020-10-07,111.831947,112.288683,110.908756,111.384931,96849000,0.0166743352247467,109.54924995,110.99960343104,51.37878602066,2.90138342226977,7.735321
2020-10-08,111.725082,113.114722,111.355803,112.968954,83477200,-0.000947565309489917,109.6211623,111.068696628083,51.2176197537181,2.93821710332884,6.559501
2020-10-09,113.66861,113.697762,111.676466,112.026306,100506900,0.0170943644951933,109.8626498,111.316307425409,54.0411929485444,3.06622334924898,4.557648
2020-10-12,120.888893,121.646877,115.913399,116.671383,240226800,0.0610636004312628,110.30189195,112.227982242036,62.6827790086556,3.91574606620075,9.173569
2020-10-13,117.682045,121.850964,116.272973,121.734348,262330500,-0.0266618901832176,110.5720454,112.747416790414,57.5105136559564,4.23286898981672,6.81214900000001
2020-10-14,117.769508,119.557572,116.243821,117.584869,150712000,0.000736680833209213,111.0122603,113.225711191327,57.6132427422123,4.50597371056733,5.228157
2020-10-15,117.303055,117.779223,114.815311,115.369223,112559200,-0.00393511249062417,111.5161269,113.614029649296,56.8241767949879,4.62220490075951,3.809365
2020-10-16,115.660744,118.119343,115.456672,117.856959,115393800,-0.0139794960142856,112.10793865,113.808954825553,54.0189417983542,4.33433553934377,5.830658
